line_no,name,building_type,start_dynasty,start_year,century,province,dimension,term,term_confidence
1292,雷履泰旧居,民居,清,1821,19世纪,山西省,营造技艺,抬梁式木构,0.83
1292,雷履泰旧居,民居,清,1821,19世纪,山西省,营造技艺,砖雕装饰,0.82
1292,雷履泰旧居,民居,清,1821,19世纪,山西省,营造技艺,合院布局营造,0.84
1292,雷履泰旧居,民居,清,1821,19世纪,山西省,建筑空间布局,中轴对称布局,0.95
1292,雷履泰旧居,民居,清,1821,19世纪,山西省,建筑空间布局,晋元楼,0.94
1292,雷履泰旧居,民居,清,1821,19世纪,山西省,建筑空间布局,夹道,0.92
1292,雷履泰旧居,民居,清,1821,19世纪,山西省,建筑空间布局,四院贯通,0.93
1302,闫景李家大院,民居,清,1821,19世纪,山西省,建筑结构体系,竖井式四合院,0.95
1302,闫景李家大院,民居,清,1821,19世纪,山西省,建筑结构体系,晋南民居风格,0.95
1302,闫景李家大院,民居,清,1821,19世纪,山西省,建筑结构体系,哥特式门楼,0.92
1302,闫景李家大院,民居,清,1821,19世纪,山西省,建筑材料,砖雕,0.85
1302,闫景李家大院,民居,清,1821,19世纪,山西省,建筑材料,石雕,0.85
1302,闫景李家大院,民居,清,1821,19世纪,山西省,建筑材料,木雕,0.85
1302,闫景李家大院,民居,清,1821,19世纪,山西省,建筑材料,铁艺,0.85
1302,闫景李家大院,民居,清,1821,19世纪,山西省,建筑功能,私塾,0.9
1302,闫景李家大院,民居,清,1821,19世纪,山西省,建筑功能,学校,0.9
1302,闫景李家大院,民居,清,1821,19世纪,山西省,营造技艺,镂空仿木砖雕,0.93
1302,闫景李家大院,民居,清,1821,19世纪,山西省,营造技艺,砖雕善字影壁,0.93
1302,闫景李家大院,民居,清,1821,19世纪,山西省,营造技艺,晋南三雕技艺,0.91
1302,闫景李家大院,民居,清,1821,19世纪,山西省,建筑空间布局,竖井式聚财型四合院,0.96
1302,闫景李家大院,民居,清,1821,19世纪,山西省,建筑空间布局,多院落组合,0.94
1302,闫景李家大院,民居,清,1821,19世纪,山西省,建筑空间布局,祠堂花园配置,0.92
1306,奈曼蒙古王府,宫殿,清,1863,19世纪,内蒙古自治区,建筑结构体系,抬梁式木构架,0.85
1306,奈曼蒙古王府,宫殿,清,1863,19世纪,内蒙古自治区,建筑结构体系,硬山顶,0.8
1306,奈曼蒙古王府,宫殿,清,1863,19世纪,内蒙古自治区,建筑材料,砖石,0.55
1306,奈曼蒙古王府,宫殿,清,1863,19世纪,内蒙古自治区,建筑材料,木材,0.5
1306,奈曼蒙古王府,宫殿,清,1863,19世纪,内蒙古自治区,建筑功能,王府,0.75
1306,奈曼蒙古王府,宫殿,清,1863,19世纪,内蒙古自治区,建筑功能,文物保护单位,0.7
1306,奈曼蒙古王府,宫殿,清,1863,19世纪,内蒙古自治区,营造技艺,榫卯结构,0.8
1306,奈曼蒙古王府,宫殿,清,1863,19世纪,内蒙古自治区,营造技艺,雕花门窗,0.75
1306,奈曼蒙古王府,宫殿,清,1863,19世纪,内蒙古自治区,建筑空间布局,四合院,0.95
1306,奈曼蒙古王府,宫殿,清,1863,19世纪,内蒙古自治区,建筑空间布局,回廊式,0.9
1306,奈曼蒙古王府,宫殿,清,1863,19世纪,内蒙古自治区,建筑空间布局,东院西院分置,0.85
1306,奈曼蒙古王府,宫殿,清,1863,19世纪,内蒙古自治区,建筑空间布局,正殿配殿布局,0.8
1312,四子王旗王府,宫殿,清,1644,17世纪,内蒙古自治区,建筑结构体系,抬梁式木构架,0.85
1312,四子王旗王府,宫殿,清,1644,17世纪,内蒙古自治区,建筑结构体系,硬山顶,0.8
1312,四子王旗王府,宫殿,清,1644,17世纪,内蒙古自治区,建筑材料,琉璃瓦,0.55
1312,四子王旗王府,宫殿,清,1644,17世纪,内蒙古自治区,建筑材料,砖石,0.5
1312,四子王旗王府,宫殿,清,1644,17世纪,内蒙古自治区,建筑功能,理政,0.55
1312,四子王旗王府,宫殿,清,1644,17世纪,内蒙古自治区,建筑功能,居住,0.55
1312,四子王旗王府,宫殿,清,1644,17世纪,内蒙古自治区,营造技艺,逾制营造,0.55
1312,四子王旗王府,宫殿,清,1644,17世纪,内蒙古自治区,营造技艺,规制限制,0.5
1312,四子王旗王府,宫殿,清,1644,17世纪,内蒙古自治区,建筑空间布局,王城,0.55
1312,四子王旗王府,宫殿,清,1644,17世纪,内蒙古自治区,建筑空间布局,四合院,0.55
1312,四子王旗王府,宫殿,清,1644,17世纪,内蒙古自治区,建筑空间布局,城门城墙,0.5
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,建筑结构体系,围廊式,0.95
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,建筑结构体系,重檐结构,0.93
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,建筑结构体系,柱承重结构,0.9
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,建筑材料,青砖,0.92
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,建筑材料,木材,0.9
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,建筑材料,红漆圆柱,0.88
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,建筑材料,石鼓,0.85
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,建筑功能,行政办公,0.98
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,建筑功能,军事机构,0.96
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,建筑功能,边务督署,0.95
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,营造技艺,石雕,0.92
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,营造技艺,木构彩绘,0.9
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,营造技艺,几何图案雕刻,0.88
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,营造技艺,中式传统装饰,0.87
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,建筑空间布局,四面围廊,0.85
1335,延吉边务督办公署旧址,官府,清,1909,20世纪,吉林省,建筑空间布局,通透式布局,0.83
1342,思本桥,桥梁,宋,1253,13世纪,江苏省,建筑结构体系,单孔拱桥,0.95
1342,思本桥,桥梁,宋,1253,13世纪,江苏省,建筑结构体系,分节并列砌筑,0.95
1342,思本桥,桥梁,宋,1253,13世纪,江苏省,建筑结构体系,无横向联系构造,0.94
1342,思本桥,桥梁,宋,1253,13世纪,江苏省,建筑材料,武康石,0.98
1342,思本桥,桥梁,宋,1253,13世纪,江苏省,建筑功能,交通桥梁,0.93
1342,思本桥,桥梁,宋,1253,13世纪,江苏省,建筑功能,村落连通,0.91
1342,思本桥,桥梁,宋,1253,13世纪,江苏省,营造技艺,分节并列砌筑,0.96
1342,思本桥,桥梁,宋,1253,13世纪,江苏省,营造技艺,条石衔接,0.95
1342,思本桥,桥梁,宋,1253,13世纪,江苏省,营造技艺,弧形桥面石,0.94
1342,思本桥,桥梁,宋,1253,13世纪,江苏省,营造技艺,乳钉纹饰,0.93
1342,思本桥,桥梁,宋,1253,13世纪,江苏省,建筑空间布局,东西走向,0.92
1342,思本桥,桥梁,宋,1253,13世纪,江苏省,建筑空间布局,单孔拱形布局,0.91
1343,东庙桥,桥梁,宋,1223,13世纪,江苏省,建筑结构体系,石梁桥,0.95
1343,东庙桥,桥梁,宋,1223,13世纪,江苏省,建筑结构体系,拱形桥面,0.93
1343,东庙桥,桥梁,宋,1223,13世纪,江苏省,建筑材料,武康石,0.98
1343,东庙桥,桥梁,宋,1223,13世纪,江苏省,建筑材料,花岗石,0.96
1343,东庙桥,桥梁,宋,1223,13世纪,江苏省,建筑功能,交通桥,0.65
1343,东庙桥,桥梁,宋,1223,13世纪,江苏省,建筑功能,古桥遗存,0.6
1343,东庙桥,桥梁,宋,1223,13世纪,江苏省,营造技艺,排柱平接,0.92
1343,东庙桥,桥梁,宋,1223,13世纪,江苏省,营造技艺,石雕装饰,0.9
1343,东庙桥,桥梁,宋,1223,13世纪,江苏省,营造技艺,横系石构造,0.89
1343,东庙桥,桥梁,宋,1223,13世纪,江苏省,建筑空间布局,三孔布局,0.88
1343,东庙桥,桥梁,宋,1223,13世纪,江苏省,建筑空间布局,六梁并列,0.86
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,建筑结构体系,七孔不等跨石拱桥,0.98
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,建筑结构体系,梭形桥墩,0.97
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,建筑结构体系,分水尖,0.96
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,建筑材料,花岗岩,0.97
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,建筑材料,糯米灰浆,0.96
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,建筑材料,桐油灰浆,0.95
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,建筑材料,石灰岩,0.94
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,建筑功能,交通要道,0.95
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,建筑功能,水位标识,0.93
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,建筑功能,军事要冲,0.92
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,营造技艺,并列砌筑,0.96
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,营造技艺,素平技法,0.95
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,营造技艺,半圆拱券,0.94
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,建筑空间布局,七孔联拱,0.94
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,建筑空间布局,中孔最大,0.93
1349,七桥瓮,桥梁,明,1440,15世纪,江苏省,建筑空间布局,对称递减跨径,0.92
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,建筑结构体系,九孔不等跨连续坦拱桥,0.98
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,建筑结构体系,薄墩石拱桥,0.97
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,建筑结构体系,分水尖桥墩,0.96
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,建筑材料,火山凝灰岩,0.97
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,建筑材料,花岗岩,0.95
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,建筑材料,仰天石,0.93
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,建筑功能,驿路桥,0.95
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,建筑功能,公路桥,0.93
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,建筑功能,步行桥,0.92
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,营造技艺,无铰横联砌置,0.96
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,营造技艺,桩木基础,0.94
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,营造技艺,条石收分砌筑,0.93
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,建筑空间布局,中孔最大两侧递减,0.94
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,建筑空间布局,石栏杆与石狮柱,0.92
1350,蒲塘桥,桥梁,明,1508,16世纪,江苏省,建筑空间布局,燕翅墙,0.91
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑结构体系,抬梁式,0.92
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑结构体系,穿斗式,0.88
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑结构体系,五进院落,0.95
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑材料,木材,0.75
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑材料,砖石,0.7
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑功能,门厅,0.85
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑功能,轿厅,0.85
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑功能,正厅,0.87
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑功能,堂楼,0.84
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑功能,备弄,0.86
1352,玉燕堂,民居,明,1436,15世纪,江苏省,营造技艺,糯米灰浆,0.65
1352,玉燕堂,民居,明,1436,15世纪,江苏省,营造技艺,木构架,0.6
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑空间布局,坐东朝西,0.96
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑空间布局,前后五进,0.98
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑空间布局,临街面河,0.94
1352,玉燕堂,民居,明,1436,15世纪,江苏省,建筑空间布局,桥从门前进，船自家中过,0.93
1357,日涉园,民居,明,1574,16世纪,江苏省,建筑结构体系,歇山半亭,0.85
1357,日涉园,民居,明,1574,16世纪,江苏省,建筑结构体系,山响草堂,0.85
1357,日涉园,民居,明,1574,16世纪,江苏省,建筑结构体系,来青阁,0.85
1357,日涉园,民居,明,1574,16世纪,江苏省,建筑材料,石笋,0.65
1357,日涉园,民居,明,1574,16世纪,江苏省,建筑材料,古柏,0.65
1357,日涉园,民居,明,1574,16世纪,江苏省,建筑功能,私人住宅园林,0.85
1357,日涉园,民居,明,1574,16世纪,江苏省,建筑功能,下榻场所,0.85
1357,日涉园,民居,明,1574,16世纪,江苏省,营造技艺,依图复建,0.7
1357,日涉园,民居,明,1574,16世纪,江苏省,营造技艺,明代风貌保留,0.7
1357,日涉园,民居,明,1574,16世纪,江苏省,建筑空间布局,前后两园,0.95
1357,日涉园,民居,明,1574,16世纪,江苏省,建筑空间布局,东西分隔,0.95
1357,日涉园,民居,明,1574,16世纪,江苏省,建筑空间布局,山响草堂为中心,0.95
1357,日涉园,民居,明,1574,16世纪,江苏省,建筑空间布局,来青阁连接,0.95
1361,近园,民居,清,1668,17世纪,江苏省,建筑结构体系,硬山顶,0.95
1361,近园,民居,清,1668,17世纪,江苏省,建筑结构体系,爬山廊,0.92
1361,近园,民居,清,1668,17世纪,江苏省,建筑结构体系,民居风格,0.9
1361,近园,民居,清,1668,17世纪,江苏省,建筑材料,黄石,0.85
1361,近园,民居,清,1668,17世纪,江苏省,建筑材料,假山石,0.83
1361,近园,民居,清,1668,17世纪,江苏省,建筑功能,厅堂,0.9
1361,近园,民居,清,1668,17世纪,江苏省,建筑功能,书斋,0.88
1361,近园,民居,清,1668,17世纪,江苏省,建筑功能,轩馆,0.87
1361,近园,民居,清,1668,17世纪,江苏省,营造技艺,一隔,0.93
1361,近园,民居,清,1668,17世纪,江苏省,营造技艺,虚实结合,0.91
1361,近园,民居,清,1668,17世纪,江苏省,营造技艺,对比手法,0.9
1361,近园,民居,清,1668,17世纪,江苏省,建筑空间布局,西宅东园,0.97
1361,近园,民居,清,1668,17世纪,江苏省,建筑空间布局,中有大池,0.96
1361,近园,民居,清,1668,17世纪,江苏省,建筑空间布局,池周环建,0.95
1361,近园,民居,清,1668,17世纪,江苏省,建筑空间布局,池中一岛,0.94
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑结构体系,穿斗式,0.95
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑结构体系,抬梁式,0.93
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑结构体系,混合式木构架,0.9
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑材料,青石,0.92
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑材料,雕砖,0.9
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑材料,石板,0.88
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑功能,宗祠,0.87
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑功能,民俗博物馆,0.85
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑功能,客厅,0.83
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑功能,书房,0.82
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,营造技艺,传统木构营造,0.78
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,营造技艺,地方建筑工艺,0.75
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑空间布局,多进院落,0.95
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑空间布局,中轴对称,0.94
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑空间布局,三纵列院落,0.92
1362,杨柳村古建筑群,民居,明,1572,16世纪,江苏省,建筑空间布局,高墙深院,0.9
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑结构体系,砖石照壁,0.85
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑结构体系,房廊,0.85
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑结构体系,头门,0.85
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑结构体系,仪门,0.85
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑材料,砖石,0.65
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑材料,太湖石,0.65
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑功能,织造衙门,0.95
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑功能,行宫,0.95
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑功能,机房,0.95
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑功能,吏舍,0.95
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,营造技艺,增建修理,0.75
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,营造技艺,围墙砌筑,0.7
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,营造技艺,碑刻镌制,0.7
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑空间布局,围院结构,0.9
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑空间布局,三门布局,0.9
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑空间布局,前后两所,0.9
1363,苏州织造署旧址,官府,明,1645,17世纪,江苏省,建筑空间布局,多局分设,0.9
1364,卫道观前潘宅,民居,清,1787,18世纪,江苏省,建筑结构体系,木构架,0.85
1364,卫道观前潘宅,民居,清,1787,18世纪,江苏省,建筑结构体系,抬梁式,0.8
1364,卫道观前潘宅,民居,清,1787,18世纪,江苏省,建筑材料,砖,0.75
1364,卫道观前潘宅,民居,清,1787,18世纪,江苏省,建筑材料,砖雕,0.75
1364,卫道观前潘宅,民居,清,1787,18世纪,江苏省,建筑功能,住宅,0.95
1364,卫道观前潘宅,民居,清,1787,18世纪,江苏省,建筑功能,民居,0.9
1364,卫道观前潘宅,民居,清,1787,18世纪,江苏省,营造技艺,砖雕技艺,0.8
1364,卫道观前潘宅,民居,清,1787,18世纪,江苏省,营造技艺,雕刻工巧,0.8
1364,卫道观前潘宅,民居,清,1787,18世纪,江苏省,建筑空间布局,五路六进,0.95
1364,卫道观前潘宅,民居,清,1787,18世纪,江苏省,建筑空间布局,多进院落,0.9
1364,卫道观前潘宅,民居,清,1787,18世纪,江苏省,建筑空间布局,礼耕堂布局,0.85
1365,杨氏宅第,民居,清,1644,17世纪,江苏省,建筑结构体系,清代仿明建筑,0.75
